,Time,Liquid Pressure [Pa] ,Liquid Saturation ,Temperature [C] ,Total Tracer_river [M] ,qlx [m/h] ,qly [m/h] ,qlz [m/h] ,northing,easting,elevation,cell_id
1,8642.0,185651.3,1.0,11.27737,0.00502338,-9.438782e-06,-7.498428e-06,3.007362e-06,116190.0,594290.0,96.804,652826.0
2,8643.0,185737.3,1.0,11.27744,0.00502359,-1.145116e-05,-9.161106e-06,3.662116e-06,116190.0,594290.0,96.804,652826.0
3,8644.0,185822.0,1.0,11.27751,0.005023803,-1.307185e-05,-1.053889e-05,4.19595e-06,116190.0,594290.0,96.804,652826.0
4,8645.0,185887.8,1.0,11.27757,0.005024021,-1.398713e-05,-1.14754e-05,4.512348e-06,116190.0,594290.0,96.804,652826.0
5,8646.0,185927.1,1.0,11.27764,0.005024243,-1.416794e-05,-1.183162e-05,4.591041e-06,116190.0,594290.0,96.804,652826.0
6,8647.0,185937.0,1.0,11.27771,0.005024468,-1.32865e-05,-1.139256e-05,4.331948e-06,116190.0,594290.0,96.804,652826.0
7,8648.0,185911.1,1.0,11.27778,0.005024697,-1.161062e-05,-1.030291e-05,3.813268e-06,116190.0,594290.0,96.804,652826.0
8,8649.0,185850.5,1.0,11.27784,0.005024928,-9.17689e-06,-8.57007e-06,3.047497e-06,116190.0,594290.0,96.804,652826.0
9,8650.0,185865.3,1.0,11.27791,0.005025159,-5.794262e-06,-5.287315e-06,1.877856e-06,116190.0,594290.0,96.804,652826.0
10,8651.0,185701.9,1.0,11.27798,0.005025391,-3.886412e-06,-4.810761e-06,1.384161e-06,116190.0,594290.0,96.804,652826.0
11,8652.0,185569.7,1.0,11.27805,0.005025622,-1.062467e-06,-2.562442e-06,4.395006e-07,116190.0,594290.0,96.804,652826.0
0,8641.0,159151.9,1.0,16.78508,1.164362e-05,0.00130805,-0.003028224,0.0001314175,116080.0,594180.0,99.48,612749.0
1,8642.0,159165.7,1.0,16.78508,1.163234e-05,-0.001215405,-0.002528249,0.0001953785,116080.0,594180.0,99.48,612749.0
2,8643.0,159188.3,1.0,16.78508,1.161746e-05,-0.003941353,-0.001988873,0.0002637697,116080.0,594180.0,99.48,612749.0
3,8644.0,159218.7,1.0,16.78508,1.159742e-05,-0.006245064,-0.001651126,0.0003238959,116080.0,594180.0,99.48,612749.0
4,8645.0,159246.0,1.0,16.78509,1.157311e-05,-0.00787898,-0.001486294,0.0003673866,116080.0,594180.0,99.48,612749.0
5,8646.0,159269.7,1.0,16.78509,1.154648e-05,-0.008628539,-0.001341692,0.000385717,116080.0,594180.0,99.48,612749.0
6,8647.0,159294.4,1.0,16.7851,1.152088e-05,-0.008251495,-0.00135718,0.000368911,116080.0,594180.0,99.48,612749.0
7,8648.0,159309.8,1.0,16.7851,1.149851e-05,-0.006691127,-0.001679626,0.0003286381,116080.0,594180.0,99.48,612749.0
8,8649.0,159316.0,1.0,16.7851,1.148237e-05,-0.003679124,-0.002299016,0.0002558838,116080.0,594180.0,99.48,612749.0
9,8650.0,159452.7,1.0,16.7851,1.147557e-05,-0.0009260006,-9.320285e-05,0.0002565114,116080.0,594180.0,99.48,612749.0
10,8651.0,159307.2,1.0,16.78511,1.155214e-05,0.003657144,-0.005397217,-3.242585e-05,116080.0,594180.0,99.48,612749.0
11,8652.0,159271.4,1.0,16.78513,1.166382e-05,0.01104887,-0.007108271,-7.275538e-05,116080.0,594180.0,99.48,612749.0
0,8641.0,165913.4,1.0,12.85842,0.06184756,-0.0001558365,-0.007263678,0.0007479031,116150.0,594260.0,98.8,611460.0
1,8642.0,165964.7,1.0,12.8585,0.06195718,-0.0009338682,-0.008365536,0.0008569869,116150.0,594260.0,98.8,611460.0
2,8643.0,166024.8,1.0,12.85841,0.06210266,-0.00127351,-0.009916916,0.0009748908,116150.0,594260.0,98.8,611460.0
3,8644.0,166087.2,1.0,12.85823,0.0622795,-0.001286351,-0.01154883,0.001086306,116150.0,594260.0,98.8,611460.0
4,8645.0,166136.5,1.0,12.85795,0.06249793,-0.0006600373,-0.01338807,0.001186884,116150.0,594260.0,98.8,611460.0
5,8646.0,166168.4,1.0,12.85749,0.062773,3.799615e-05,-0.0146045,0.001244416,116150.0,594260.0,98.8,611460.0
6,8647.0,166182.8,1.0,12.8569,0.06308896,0.001214592,-0.01540611,0.00125486,116150.0,594260.0,98.8,611460.0
7,8648.0,166172.2,1.0,12.85619,0.06344263,0.002451326,-0.01546129,0.001217736,116150.0,594260.0,98.8,611460.0
8,8649.0,166136.8,1.0,12.85542,0.0638127,0.003839305,-0.01493062,0.001134889,116150.0,594260.0,98.8,611460.0
9,8650.0,166206.3,1.0,12.85516,0.06402615,0.001278078,-0.008451247,0.000815242,116150.0,594260.0,98.8,611460.0
10,8651.0,166039.6,1.0,12.85429,0.06442599,0.008335476,-0.01562116,0.001021665,116150.0,594260.0,98.8,611460.0
11,8652.0,165941.2,1.0,12.85348,0.06480165,0.01000599,-0.01463991,0.0009041781,116150.0,594260.0,98.8,611460.0
0,8641.0,146354.4,1.0,11.63657,0.4050649,-0.03463332,-0.02232504,-0.003677999,116190.0,594290.0,100.804,571096.0
1,8642.0,146431.0,1.0,11.63568,0.4097716,-0.04645368,-0.02966281,-0.004814512,116190.0,594290.0,100.804,571096.0
2,8643.0,146515.9,1.0,11.63461,0.4158583,-0.05669182,-0.03624493,-0.006008404,116190.0,594290.0,100.804,571096.0
3,8644.0,146599.7,1.0,11.63344,0.4229699,-0.06493105,-0.04172309,-0.006957854,116190.0,594290.0,100.804,571096.0
4,8645.0,146664.9,1.0,11.63226,0.4308963,-0.06957172,-0.04558773,-0.007611551,116190.0,594290.0,100.804,571096.0
5,8646.0,146704.1,1.0,11.63115,0.439368,-0.07048155,-0.04718222,-0.007869268,116190.0,594290.0,100.804,571096.0
6,8647.0,146714.4,1.0,11.63018,0.4477574,-0.06598473,-0.04571617,-0.00758646,116190.0,594290.0,100.804,571096.0
7,8648.0,146689.5,1.0,11.62945,0.4555174,-0.05742127,-0.04169007,-0.006804172,116190.0,594290.0,100.804,571096.0
8,8649.0,146630.1,1.0,11.62891,0.4620291,-0.04502514,-0.03511922,-0.005613011,116190.0,594290.0,100.804,571096.0
9,8650.0,146647.0,1.0,11.6286,0.4658408,-0.02803492,-0.02169121,-0.003548899,116190.0,594290.0,100.804,571096.0
10,8651.0,146484.4,1.0,11.62843,0.4689374,-0.01806701,-0.02093984,-0.003101178,116190.0,594290.0,100.804,571096.0
11,8652.0,146354.1,1.0,11.62845,0.4703326,-0.003794247,-0.01222304,-0.00178733,116190.0,594290.0,100.804,571096.0
0,8641.0,82536.02,0.3781856,16.11261,0.2318689,8.27276e-07,-3.957455e-06,9.581537e-06,116090.0,594240.0,107.3,407267.0
1,8642.0,82552.38,0.3782813,16.11276,0.2318136,1.699911e-06,-4.99436e-06,1.766868e-05,116090.0,594240.0,107.3,407267.0
2,8643.0,82578.77,0.378436,16.11292,0.2317279,2.327128e-06,-6.119128e-06,2.58831e-05,116090.0,594240.0,107.3,407267.0
3,8644.0,82613.53,0.3786401,16.11308,0.2316151,2.963614e-06,-7.270197e-06,3.239195e-05,116090.0,594240.0,107.3,407267.0
4,8645.0,82647.34,0.3788393,16.11324,0.2314971,3.281182e-06,-8.279537e-06,3.360977e-05,116090.0,594240.0,107.3,407267.0
5,8646.0,82674.21,0.3789979,16.1134,0.2313908,3.328613e-06,-8.822044e-06,3.365673e-05,116090.0,594240.0,107.3,407267.0
6,8647.0,82699.19,0.3791457,16.11356,0.2312871,3.454727e-06,-8.987629e-06,3.161585e-05,116090.0,594240.0,107.3,407267.0
7,8648.0,82713.02,0.3792276,16.11371,0.2312104,3.319358e-06,-8.669645e-06,2.608606e-05,116090.0,594240.0,107.3,407267.0
8,8649.0,82714.86,0.3792386,16.11385,0.2311664,3.167283e-06,-8.118937e-06,1.810128e-05,116090.0,594240.0,107.3,407267.0
9,8650.0,82789.69,0.3796836,16.11403,0.2309393,6.328456e-06,-6.506611e-06,7.214913e-05,116090.0,594240.0,107.3,407267.0
10,8651.0,82786.43,0.3796641,16.11418,0.2308912,3.63092e-06,-2.281823e-06,2.321506e-05,116090.0,594240.0,107.3,407267.0
11,8652.0,82763.47,0.3795273,16.11431,0.2308908,1.43586e-06,-1.122326e-06,5.36117e-06,116090.0,594240.0,107.3,407267.0
0,8641.0,192756.1,1.0,16.86889,1.255752e-10,-1.105201e-06,-3.944323e-07,-4.600077e-08,116450.0,594180.0,96.061,651131.0
1,8642.0,192780.0,1.0,16.86886,1.256525e-10,-2.121207e-06,1.173184e-06,-1.2942e-07,116450.0,594180.0,96.061,651131.0
2,8643.0,192809.2,1.0,16.86884,1.257474e-10,-2.967702e-06,2.136981e-06,-1.816676e-07,116450.0,594180.0,96.061,651131.0
3,8644.0,192843.1,1.0,16.86881,1.258534e-10,-3.611962e-06,2.930422e-06,-2.239395e-07,116450.0,594180.0,96.061,651131.0
4,8645.0,192871.6,1.0,16.86878,1.259687e-10,-4.021685e-06,3.472211e-06,-2.511214e-07,116450.0,594180.0,96.061,651131.0
5,8646.0,192896.3,1.0,16.86876,1.260894e-10,-4.149697e-06,3.564009e-06,-2.53567e-07,116450.0,594180.0,96.061,651131.0
6,8647.0,192917.0,1.0,16.86873,1.262074e-10,-3.909102e-06,3.247502e-06,-2.352673e-07,116450.0,594180.0,96.061,651131.0
7,8648.0,192928.1,1.0,16.86871,1.263169e-10,-3.298322e-06,2.552919e-06,-1.944726e-07,116450.0,594180.0,96.061,651131.0
8,8649.0,192925.9,1.0,16.86868,1.264112e-10,-2.241668e-06,1.510908e-06,-1.330595e-07,116450.0,594180.0,96.061,651131.0
9,8650.0,192952.1,1.0,16.86865,1.26496e-10,-1.205785e-06,2.438908e-06,-8.352573e-08,116450.0,594180.0,96.061,651131.0
10,8651.0,192888.3,1.0,16.86863,1.265543e-10,6.747807e-07,3.273809e-07,-2.823241e-08,116450.0,594180.0,96.061,651131.0
11,8652.0,192846.5,1.0,16.8686,1.266105e-10,2.477793e-06,-1.265497e-06,6.78672e-08,116450.0,594180.0,96.061,651131.0
0,8641.0,185408.2,1.0,13.97749,0.005001762,2.892095e-07,-3.704916e-06,-1.031472e-06,116070.0,594270.0,96.8,652386.0
1,8642.0,185434.9,1.0,13.97791,0.00500178,1.923353e-07,-4.304424e-06,-1.309259e-06,116070.0,594270.0,96.8,652386.0
2,8643.0,185471.4,1.0,13.97832,0.005001802,7.454881e-08,-4.854313e-06,-1.579529e-06,116070.0,594270.0,96.8,652386.0
3,8644.0,185513.0,1.0,13.97873,0.005001827,-4.274183e-10,-5.345844e-06,-1.804727e-06,116070.0,594270.0,96.8,652386.0
4,8645.0,185547.6,1.0,13.97914,0.005001854,-3.514364e-08,-5.679827e-06,-1.948903e-06,116070.0,594270.0,96.8,652386.0
5,8646.0,185574.7,1.0,13.97955,0.005001883,-7.012349e-08,-5.753599e-06,-1.995766e-06,116070.0,594270.0,96.8,652386.0
6,8647.0,185596.5,1.0,13.97996,0.005001912,-5.391174e-08,-5.530639e-06,-1.903513e-06,116070.0,594270.0,96.8,652386.0
7,8648.0,185603.3,1.0,13.98036,0.005001938,6.402513e-09,-5.070265e-06,-1.698615e-06,116070.0,594270.0,96.8,652386.0
8,8649.0,185593.7,1.0,13.98076,0.005001962,1.361424e-07,-4.443403e-06,-1.394835e-06,116070.0,594270.0,96.8,652386.0
9,8650.0,185728.5,1.0,13.98117,0.00500198,-2.556052e-07,-2.470222e-06,-8.906168e-07,116070.0,594270.0,96.8,652386.0
10,8651.0,185534.3,1.0,13.98156,0.005001992,9.092778e-07,-3.870858e-06,-7.112593e-07,116070.0,594270.0,96.8,652386.0
11,8652.0,185467.1,1.0,13.98196,0.005001999,1.331477e-06,-3.20377e-06,-2.762219e-07,116070.0,594270.0,96.8,652386.0
0,8641.0,111797.0,1.0,13.38809,0.8792009,-0.0902222,-0.02764513,-0.001388911,116410.0,594320.0,104.363,488094.0
1,8642.0,111960.4,1.0,13.38858,0.8826851,-0.113377,-0.02925547,-0.002852932,116410.0,594320.0,104.363,488094.0
2,8643.0,112073.4,1.0,13.38942,0.8862694,-0.1229378,-0.02697659,-0.003771608,116410.0,594320.0,104.363,488094.0
3,8644.0,112167.6,1.0,13.39059,0.8898196,-0.128629,-0.02417081,-0.004459881,116410.0,594320.0,104.363,488094.0
4,8645.0,112217.3,1.0,13.39202,0.8931728,-0.1265987,-0.02002757,-0.004870761,116410.0,594320.0,104.363,488094.0
5,8646.0,112229.5,1.0,13.39365,0.8961835,-0.1189056,-0.01560412,-0.005296572,116410.0,594320.0,104.363,488094.0
6,8647.0,112187.3,1.0,13.3953,0.8982156,-0.103213,-0.01088698,-0.005265483,116410.0,594320.0,104.363,488094.0
7,8648.0,112108.5,1.0,13.39684,0.8989943,-0.08537034,-0.007559067,-0.004843047,116410.0,594320.0,104.363,488094.0
8,8649.0,111970.3,1.0,13.39814,0.8982308,-0.05857851,-0.00192091,-0.004531627,116410.0,594320.0,104.363,488094.0
9,8650.0,111841.5,1.0,13.39892,0.8965789,-0.02967513,0.009345982,-0.003471953,116410.0,594320.0,104.363,488094.0
10,8651.0,111666.9,1.0,13.39949,0.8937604,-0.01226653,0.007885257,-0.003078999,116410.0,594320.0,104.363,488094.0
11,8652.0,111480.2,1.0,13.39961,0.8900359,0.009157341,0.00945249,-0.002326376,116410.0,594320.0,104.363,488094.0
0,8641.0,170598.7,1.0,13.44708,0.005350853,-6.884799e-06,-2.245839e-06,-5.813464e-07,116410.0,594320.0,98.363,610689.0
1,8642.0,170758.9,1.0,13.44708,0.005352292,-8.674777e-06,-1.868344e-06,-8.352269e-07,116410.0,594320.0,98.363,610689.0
2,8643.0,170870.1,1.0,13.44708,0.005354062,-9.426999e-06,-1.227735e-06,-1.009501e-06,116410.0,594320.0,98.363,610689.0
3,8644.0,170962.9,1.0,13.44708,0.005356047,-9.877389e-06,-6.023293e-07,-1.148989e-06,116410.0,594320.0,98.363,610689.0
4,8645.0,171012.0,1.0,13.44708,0.005358195,-9.738995e-06,3.119164e-08,-1.222198e-06,116410.0,594320.0,98.363,610689.0
5,8646.0,171024.4,1.0,13.44708,0.005360433,-9.163791e-06,5.827238e-07,-1.219651e-06,116410.0,594320.0,98.363,610689.0
6,8647.0,170983.4,1.0,13.44708,0.005362619,-7.967034e-06,9.889809e-07,-1.130338e-06,116410.0,594320.0,98.363,610689.0
7,8648.0,170906.3,1.0,13.44709,0.005364634,-6.603736e-06,1.10432e-06,-9.86426e-07,116410.0,594320.0,98.363,610689.0
8,8649.0,170770.7,1.0,13.44709,0.005366382,-4.552559e-06,1.404467e-06,-7.7011e-07,116410.0,594320.0,98.363,610689.0
9,8650.0,170643.8,1.0,13.44709,0.005367973,-2.273374e-06,2.567119e-06,-7.113977e-07,116410.0,594320.0,98.363,610689.0
10,8651.0,170471.8,1.0,13.44709,0.005369147,-9.61272e-07,1.911598e-06,-4.291862e-07,116410.0,594320.0,98.363,610689.0
11,8652.0,170287.6,1.0,13.44709,0.005369984,6.987865e-07,1.666387e-06,-2.011912e-07,116410.0,594320.0,98.363,610689.0
0,8641.0,90914.26,0.4527223,16.77061,0.1001255,-8.096492e-05,-8.797876e-05,0.0002741867,116190.0,594160.0,106.445,405873.0
1,8642.0,90932.57,0.4529749,16.77065,0.0998627,-0.0001288682,-0.0001587585,0.0002016284,116190.0,594160.0,106.445,405873.0
2,8643.0,90961.43,0.4533746,16.77068,0.09959909,-0.0001812688,-0.0002349665,0.0001707949,116190.0,594160.0,106.445,405873.0
3,8644.0,90998.52,0.4538904,16.77071,0.09931429,-0.00023489,-0.0003142153,0.0001378476,116190.0,594160.0,106.445,405873.0
4,8645.0,91032.37,0.4543635,16.77073,0.09907447,-0.0002831149,-0.0003820742,9.220029e-05,116190.0,594160.0,106.445,405873.0
5,8646.0,91059.75,0.4547477,16.77072,0.09890245,-0.0002982649,-0.0003963569,8.093515e-05,116190.0,594160.0,106.445,405873.0
6,8647.0,91085.35,0.4551083,16.77071,0.09873197,-0.0002936634,-0.0003771077,6.090967e-05,116190.0,594160.0,106.445,405873.0
7,8648.0,91099.81,0.4553126,16.77068,0.09861662,-0.0002644278,-0.0003298759,4.184505e-05,116190.0,594160.0,106.445,405873.0
8,8649.0,91101.01,0.4553295,16.77064,0.09855583,-0.0002151848,-0.0002533021,1.701957e-05,116190.0,594160.0,106.445,405873.0
9,8650.0,91228.73,0.4571519,16.77072,0.09777046,-0.0001086255,-0.0001484003,0.0006491423,116190.0,594160.0,106.445,405873.0
10,8651.0,91105.21,0.4553889,16.77064,0.09806637,0.0001211344,0.0003027319,-0.0003602316,116190.0,594160.0,106.445,405873.0
11,8652.0,91049.09,0.4545979,16.77057,0.09834282,8.64141e-05,0.000296296,-0.0002559292,116190.0,594160.0,106.445,405873.0
0,8641.0,193770.3,1.0,16.19199,0.008436596,-6.931635e-06,-8.352715e-07,-5.724261e-07,116190.0,594160.0,95.945,651063.0
1,8642.0,193785.4,1.0,16.19224,0.008436555,-9.018083e-06,-1.508832e-06,-8.86121e-07,116190.0,594160.0,95.945,651063.0
2,8643.0,193811.1,1.0,16.19248,0.008436505,-1.108169e-05,-2.240595e-06,-1.216003e-06,116190.0,594160.0,95.945,651063.0
3,8644.0,193845.4,1.0,16.19272,0.008436448,-1.283864e-05,-2.909839e-06,-1.510956e-06,116190.0,594160.0,95.945,651063.0
4,8645.0,193876.8,1.0,16.19296,0.008436383,-1.419983e-05,-3.493731e-06,-1.759323e-06,116190.0,594160.0,95.945,651063.0
5,8646.0,193902.7,1.0,16.19319,0.008436313,-1.482609e-05,-3.802141e-06,-1.885065e-06,116190.0,594160.0,95.945,651063.0
6,8647.0,193927.8,1.0,16.19343,0.008436242,-1.460991e-05,-3.791752e-06,-1.870217e-06,116190.0,594160.0,95.945,651063.0
7,8648.0,193943.6,1.0,16.19366,0.008436175,-1.335692e-05,-3.479074e-06,-1.708906e-06,116190.0,594160.0,95.945,651063.0
8,8649.0,193947.4,1.0,16.1939,0.008436116,-1.139335e-05,-2.852897e-06,-1.415661e-06,116190.0,594160.0,95.945,651063.0
9,8650.0,194088.8,1.0,16.19413,0.00843609,-3.739445e-06,-1.913411e-06,-7.127583e-07,116190.0,594160.0,95.945,651063.0
10,8651.0,193934.3,1.0,16.19436,0.008436044,-8.901061e-06,-2.155376e-06,-1.05849e-06,116190.0,594160.0,95.945,651063.0
11,8652.0,193893.7,1.0,16.19459,0.008436019,-4.646073e-06,-5.899681e-07,-3.761124e-07,116190.0,594160.0,95.945,651063.0
0,8641.0,145988.0,1.0,16.79331,0.0001480615,-3.193671e-06,-5.392851e-06,5.595031e-07,116430.0,594150.0,100.831,571218.0
1,8642.0,146006.4,1.0,16.79333,0.0001480606,-4.750984e-06,-5.477917e-06,3.809114e-07,116430.0,594150.0,100.831,571218.0
2,8643.0,146030.2,1.0,16.79335,0.0001480597,-5.944253e-06,-5.518958e-06,2.507466e-07,116430.0,594150.0,100.831,571218.0
3,8644.0,146060.3,1.0,16.79337,0.0001480588,-6.896289e-06,-5.517607e-06,1.370621e-07,116430.0,594150.0,100.831,571218.0
4,8645.0,146086.7,1.0,16.7934,0.0001480578,-7.551587e-06,-5.453319e-06,4.232185e-08,116430.0,594150.0,100.831,571218.0
5,8646.0,146110.6,1.0,16.79342,0.0001480567,-7.75217e-06,-5.409032e-06,8.693268e-09,116430.0,594150.0,100.831,571218.0
6,8647.0,146132.7,1.0,16.79344,0.0001480557,-7.49946e-06,-5.354721e-06,2.073412e-08,116430.0,594150.0,100.831,571218.0
7,8648.0,146147.8,1.0,16.79346,0.0001480547,-6.713602e-06,-5.264791e-06,8.876799e-08,116430.0,594150.0,100.831,571218.0
8,8649.0,146152.8,1.0,16.79349,0.0001480538,-5.380738e-06,-5.132208e-06,2.013121e-07,116430.0,594150.0,100.831,571218.0
9,8650.0,146222.7,1.0,16.79351,0.0001480534,-1.451443e-06,7.828911e-08,-1.522058e-07,116430.0,594150.0,100.831,571218.0
10,8651.0,146139.6,1.0,16.79353,0.0001480527,-2.502826e-06,-4.577754e-06,3.430284e-07,116430.0,594150.0,100.831,571218.0
11,8652.0,146110.1,1.0,16.79355,0.0001480519,-1.071509e-07,-4.541346e-06,5.684413e-07,116430.0,594150.0,100.831,571218.0
0,8641.0,155294.7,1.0,12.01759,0.9805711,-0.03603452,-0.01573497,-0.001181952,116220.0,594380.0,99.931,569329.0
1,8642.0,155508.9,1.0,12.02023,0.9810324,-0.04919877,-0.02024343,-0.001703838,116220.0,594380.0,99.931,569329.0
2,8643.0,155689.5,1.0,12.02338,0.9815523,-0.05660705,-0.02268244,-0.002065212,116220.0,594380.0,99.931,569329.0
3,8644.0,155847.2,1.0,12.02681,0.9820892,-0.06192725,-0.02456482,-0.002327428,116220.0,594380.0,99.931,569329.0
4,8645.0,155943.4,1.0,12.0303,0.9826059,-0.0627219,-0.025086,-0.002457065,116220.0,594380.0,99.931,569329.0
5,8646.0,155974.0,1.0,12.03367,0.9830754,-0.06004922,-0.02448716,-0.002466095,116220.0,594380.0,99.931,569329.0
6,8647.0,155917.4,1.0,12.03667,0.9834755,-0.05202445,-0.02235786,-0.002258992,116220.0,594380.0,99.931,569329.0
7,8648.0,155794.1,1.0,12.03912,0.983789,-0.04232015,-0.01941481,-0.001964364,116220.0,594380.0,99.931,569329.0
8,8649.0,155594.6,1.0,12.0409,0.9840091,-0.02866898,-0.01485325,-0.001541503,116220.0,594380.0,99.931,569329.0
9,8650.0,155453.6,1.0,12.04184,0.9841257,-0.01698565,-0.009658803,-0.0009590151,116220.0,594380.0,99.931,569329.0
10,8651.0,155170.5,1.0,12.04218,0.9841698,-0.003679104,-0.006457156,-0.000608057,116220.0,594380.0,99.931,569329.0
11,8652.0,154896.7,1.0,12.04196,0.9841249,0.008610517,-0.002211559,-0.0001559718,116220.0,594380.0,99.931,569329.0
0,8641.0,131396.1,1.0,13.32755,0.9103755,-0.03824958,-0.0207661,-0.004283279,116410.0,594320.0,102.363,528959.0
1,8642.0,131558.1,1.0,13.32841,0.9107726,-0.04704366,-0.01979174,-0.006041254,116410.0,594320.0,102.363,528959.0
2,8643.0,131670.5,1.0,13.32936,0.9113534,-0.05009548,-0.01616582,-0.006999981,116410.0,594320.0,102.363,528959.0
3,8644.0,131764.2,1.0,13.33041,0.9120526,-0.05161405,-0.01240832,-0.00768128,116410.0,594320.0,102.363,528959.0
4,8645.0,131813.8,1.0,13.33149,0.9128233,-0.05007238,-0.008111645,-0.007869533,116410.0,594320.0,102.363,528959.0
5,8646.0,131826.2,1.0,13.33258,0.9136501,-0.04637474,-0.003976394,-0.007731449,116410.0,594320.0,102.363,528959.0
6,8647.0,131784.6,1.0,13.33359,0.9144317,-0.0396735,-0.0003206406,-0.007020607,116410.0,594320.0,102.363,528959.0
7,8648.0,131706.6,1.0,13.33447,0.9150908,-0.03247506,0.001547787,-0.006022299,116410.0,594320.0,102.363,528959.0
8,8649.0,131569.6,1.0,13.33514,0.9155484,-0.02150693,0.005174081,-0.004648094,116410.0,594320.0,102.363,528959.0
9,8650.0,131442.1,1.0,13.33544,0.9157136,-0.008510658,0.01422532,-0.003134838,116410.0,594320.0,102.363,528959.0
10,8651.0,131268.3,1.0,13.33549,0.9156975,-0.002458114,0.01115799,-0.001998302,116410.0,594320.0,102.363,528959.0
11,8652.0,131082.7,1.0,13.33517,0.9155536,0.005751117,0.01080886,-0.0006403474,116410.0,594320.0,102.363,528959.0
0,8641.0,126624.9,1.0,16.69515,0.001149924,-0.001951729,-0.005570566,0.000262526,116080.0,594240.0,102.8,529838.0
1,8642.0,126647.2,1.0,16.69493,0.001153621,-0.002947172,-0.006594137,0.0002135787,116080.0,594240.0,102.8,529838.0
2,8643.0,126678.9,1.0,16.69469,0.001159917,-0.003942552,-0.007517282,0.000150766,116080.0,594240.0,102.8,529838.0
3,8644.0,126716.9,1.0,16.69442,0.001168076,-0.004787858,-0.008376528,9.716486e-05,116080.0,594240.0,102.8,529838.0
4,8645.0,126749.4,1.0,16.69413,0.001178623,-0.005357214,-0.008995694,5.513968e-05,116080.0,594240.0,102.8,529838.0
5,8646.0,126775.4,1.0,16.69383,0.00119055,-0.005560366,-0.009122353,3.384405e-05,116080.0,594240.0,102.8,529838.0
6,8647.0,126798.3,1.0,16.69353,0.00120205,-0.005266983,-0.008742478,3.224277e-05,116080.0,594240.0,102.8,529838.0
7,8648.0,126808.1,1.0,16.69324,0.001212527,-0.004559365,-0.007965873,6.598773e-05,116080.0,594240.0,102.8,529838.0
8,8649.0,126804.0,1.0,16.69298,0.001220405,-0.003434467,-0.006943344,0.0001389534,116080.0,594240.0,102.8,529838.0
9,8650.0,126934.1,1.0,16.69282,0.001221395,-0.001505824,-0.002380069,0.0005378782,116080.0,594240.0,102.8,529838.0
10,8651.0,126765.6,1.0,16.69261,0.001223865,-0.001052726,-0.006728353,0.0004096054,116080.0,594240.0,102.8,529838.0
11,8652.0,126710.2,1.0,16.69242,0.001225423,0.0007526892,-0.0057132,0.0006078053,116080.0,594240.0,102.8,529838.0
0,8641.0,163713.6,1.0,12.37656,0.9952806,-0.04446828,0.0161821,0.0001623604,116280.0,594390.0,99.091,568696.0
1,8642.0,163986.9,1.0,12.37211,0.9952909,-0.0596123,0.02080815,0.0001903366,116280.0,594390.0,99.091,568696.0
2,8643.0,164202.9,1.0,12.36684,0.9953039,-0.06628164,0.02280308,0.0001928952,116280.0,594390.0,99.091,568696.0
3,8644.0,164386.4,1.0,12.36103,0.9953199,-0.07100274,0.02431769,0.0001927199,116280.0,594390.0,99.091,568696.0
4,8645.0,164491.4,1.0,12.35506,0.9953391,-0.06994843,0.02375546,0.0001800965,116280.0,594390.0,99.091,568696.0
5,8646.0,164518.1,1.0,12.34921,0.9953613,-0.06476471,0.02160966,0.0001538079,116280.0,594390.0,99.091,568696.0
6,8647.0,164437.8,1.0,12.34404,0.9953831,-0.05397872,0.01741121,0.0001102413,116280.0,594390.0,99.091,568696.0
7,8648.0,164280.1,1.0,12.33993,0.9954018,-0.04214707,0.01279927,7.12888e-05,116280.0,594390.0,99.091,568696.0
8,8649.0,164029.2,1.0,12.33726,0.9954146,-0.02526931,0.006169143,1.376829e-05,116280.0,594390.0,99.091,568696.0
9,8650.0,163820.7,1.0,12.336,0.9954207,-0.01457471,0.002968745,2.043102e-06,116280.0,594390.0,99.091,568696.0
10,8651.0,163498.7,1.0,12.33614,0.995418,0.002324435,-0.004081605,-5.30191e-05,116280.0,594390.0,99.091,568696.0
