#	#	Time(s)	Temp(-65cm)
207600	5.389		
207900	5.391		
208200	5.419		
208500	5.409		
208800	5.387		
209100	5.389		
209400	5.375		
209700	5.392		
210000	5.397		
210300	5.366		
210600	5.381		
210900	5.386		
211200	5.367		
211500	5.361		
211800	5.364		
212100	5.354		
212400	5.356		
212700	5.365		
213000	5.378		
213300	5.329		
213600	5.369		
213900	5.351		
214200	5.327		
214500	5.362		
214800	5.336		
215100	5.362		
215400	5.372		
215700	5.34		
216000	5.357		
216300	5.372		
216600	5.359		
216900	5.328		
217200	5.346		
217500	5.328		
217800	5.328		
218100	5.35		
218400	5.339		
218700	5.34		
219000	5.368		
219300	5.345		
219600	5.339		
219900	5.341		
220200	5.33		
220500	5.347		
220800	5.316		
221100	5.345		
221400	5.334		
221700	5.34		
222000	5.329		
222300	5.332		
222600	5.323		
222900	5.342		
223200	5.333		
223500	5.336		
223800	5.315		
224100	5.325		
224400	5.327		
224700	5.33		
225000	5.308		
225300	5.337		
225600	5.306		
225900	5.302		
226200	5.335		
226500	5.319		
226800	5.328		
227100	5.346		
227400	5.344		
227700	5.319		
228000	5.33		
228300	5.336		
228600	5.327		
228900	5.284		
229200	5.302		
229500	5.351		
229800	5.357		
230100	5.351		
230400	5.349		
230700	5.309		
231000	5.331		
231300	5.341		
231600	5.362		
231900	5.337		
232200	5.326		
232500	5.335		
232800	5.344		
233100	5.343		
233400	5.341		
233700	5.365		
234000	5.345		
234300	5.359		
234600	5.348		
234900	5.327		
235200	5.36		
235500	5.359		
235800	5.378		
236100	5.386		
236400	5.357		
236700	5.37		
237000	5.339		
237300	5.363		
237600	5.351		
237900	5.363		
238200	5.388		
238500	5.381		
238800	5.38		
239100	5.393		
239400	5.409		
239700	5.355		
240000	5.412		
240300	5.381		
240600	5.372		
240900	5.397		
241200	5.415		
241500	5.393		
241800	5.365		
242100	5.394		
242400	5.39		
242700	5.407		
243000	5.438		
243300	5.379		
243600	5.422		
243900	5.418		
244200	5.396		
244500	5.415		
244800	5.427		
245100	5.406		
245400	5.471		
245700	5.413		
246000	5.442		
246300	5.443		
246600	5.43		
246900	5.453		
247200	5.432		
247500	5.438		
247800	5.422		
248100	5.437		
248400	5.465		
248700	5.445		
249000	5.447		
249300	5.441		
249600	5.466		
249900	5.454		
250200	5.473		
250500	5.471		
250800	5.478		
251100	5.471		
251400	5.482		
251700	5.484		
252000	5.465		
252300	5.441		
252600	5.481		
252900	5.481		
253200	5.439		
253500	5.454		
253800	5.49		
254100	5.49		
254400	5.474		
254700	5.462		
255000	5.473		
255300	5.511		
255600	5.482		
255900	5.484		
256200	5.469		
256500	5.489		
256800	5.467		
257100	5.489		
257400	5.508		
257700	5.521		
258000	5.502		
258300	5.503		
258600	5.493		
258900	5.526		
259200	5.512		
259500	5.528		
259800	5.525		
260100	5.534		
260400	5.552		
260700	5.567		
261000	5.53		
261300	5.542		
261600	5.527		
261900	5.522		
262200	5.538		
262500	5.553		
262800	5.555		
263100	5.574		
263400	5.579		
263700	5.582		
264000	5.564		
264300	5.567		
264600	5.57		
264900	5.598		
265200	5.585		
265500	5.582		
265800	5.597		
266100	5.607		
266400	5.586		
266700	5.565		
267000	5.593		
267300	5.601		
267600	5.621		
267900	5.606		
268200	5.615		
268500	5.592		
268800	5.614		
269100	5.603		
269400	5.597		
269700	5.637		
270000	5.628		
270300	5.611		
270600	5.607		
270900	5.649		
271200	5.619		
271500	5.629		
271800	5.614		
272100	5.602		
272400	5.635		
272700	5.662		
273000	5.641		
273300	5.61		
273600	5.654		
273900	5.646		
274200	5.644		
274500	5.646		
274800	5.667		
275100	5.64		
275400	5.644		
275700	5.669		
276000	5.653		
276300	5.625		
276600	5.633		
276900	5.676		
277200	5.648		
277500	5.673		
277800	5.639		
278100	5.684		
278400	5.648		
278700	5.658		
279000	5.662		
279300	5.671		
279600	5.667		
279900	5.65		
280200	5.648		
280500	5.654		
280800	5.643		
281100	5.657		
281400	5.663		
281700	5.648		
282000	5.684		
282300	5.688		
282600	5.671		
282900	5.699		
283200	5.696		
283500	5.696		
283800	5.665		
284100	5.703		
284400	5.679		
284700	5.691		
285000	5.685		
285300	5.67		
285600	5.674		
285900	5.695		
286200	5.687		
286500	5.686		
286800	5.702		
287100	5.695		
287400	5.679		
287700	5.672		
288000	5.68		
288300	5.703		
288600	5.695		
288900	5.698		
289200	5.716		
289500	5.699		
289800	5.68		
290100	5.667		
290400	5.684		
290700	5.674		
291000	5.689		
291300	5.718		
291600	5.675		
291900	5.702		
292200	5.699		
292500	5.716		
292800	5.705		
293100	5.692		
293400	5.702		
293700	5.704		
294000	5.688		
294300	5.705		
294600	5.666		
294900	5.694		
295200	5.708		
295500	5.739		
295800	5.702		
296100	5.725		
296400	5.662		
296700	5.733		
297000	5.708		
297300	5.7		
297600	5.71		
297900	5.725		
298200	5.695		
298500	5.707		
298800	5.705		
299100	5.666		
299400	5.663		
299700	5.72		
300000	5.693		
300300	5.725		
300600	5.686		
300900	5.711		
301200	5.719		
301500	5.724		
301800	5.703		
302100	5.692		
302400	5.709		
302700	5.717		
303000	5.704		
303300	5.711		
303600	5.701		
303900	5.7		
304200	5.706		
304500	5.728		
304800	5.707		
305100	5.669		
305400	5.708		
305700	5.684		
306000	5.706		
306300	5.713		
306600	5.72		
306900	5.686		
307200	5.695		
307500	5.721		
307800	5.704		
308100	5.706		
308400	5.703		
308700	5.717		
309000	5.679		
309300	5.72		
309600	5.7		
309900	5.661		
310200	5.71		
310500	5.685		
310800	5.681		
311100	5.702		
311400	5.706		
311700	5.702		
312000	5.703		
312300	5.694		
312600	5.684		
312900	5.69		
313200	5.672		
313500	5.709		
313800	5.7		
314100	5.674		
314400	5.681		
314700	5.701		
315000	5.706		
315300	5.714		
315600	5.699		
315900	5.702		
316200	5.698		
316500	5.679		
316800	5.688		
317100	5.689		
317400	5.677		
317700	5.713		
318000	5.696		
318300	5.697		
318600	5.685		
318900	5.696		
319200	5.694		
319500	5.703		
319800	5.708		
320100	5.696		
320400	5.682		
320700	5.715		
321000	5.691		
321300	5.724		
321600	5.705		
321900	5.706		
322200	5.687		
322500	5.668		
322800	5.716		
323100	5.709		
323400	5.691		
323700	5.67		
324000	5.724		
324300	5.691		
324600	5.676		
324900	5.69		
325200	5.692		
325500	5.69		
325800	5.665		
326100	5.678		
326400	5.682		
326700	5.679		
327000	5.7		
327300	5.684		
327600	5.691		
327900	5.704		
328200	5.717		
328500	5.697		
328800	5.693		
329100	5.713		
329400	5.687		
329700	5.728		
330000	5.697		
330300	5.669		
330600	5.68		
330900	5.677		
331200	5.703		
331500	5.69		
331800	5.698		
332100	5.717		
332400	5.694		
332700	5.697		
333000	5.678		
333300	5.691		
333600	5.715		
333900	5.662		
334200	5.68		
334500	5.63		
334800	5.707		
335100	5.681		
335400	5.697		
335700	5.696		
336000	5.694		
336300	5.712		
336600	5.683		
336900	5.691		
337200	5.695		
337500	5.672		
337800	5.704		
338100	5.746		
338400	5.689		
338700	5.685		
339000	5.702		
339300	5.661		
339600	5.684		
339900	5.714		
340200	5.708		
340500	5.689		
340800	5.702		
341100	5.686		
341400	5.661		
341700	5.714		
342000	5.697		
342300	5.689		
342600	5.685		
342900	5.692		
343200	5.672		
343500	5.692		
343800	5.689		
344100	5.69		
344400	5.7		
344700	5.705		
345000	5.702		
345300	5.689		
345600	5.693		
345900	5.705		
346200	5.703		
346500	5.675		
346800	5.695		
347100	5.696		
347400	5.715		
347700	5.694		
348000	5.681		
348300	5.706		
348600	5.696		
348900	5.718		
349200	5.683		
349500	5.678		
349800	5.668		
350100	5.706		
350400	5.69		
350700	5.702		
351000	5.684		
351300	5.7		
351600	5.681		
351900	5.703		
352200	5.701		
352500	5.656		
352800	5.706		
353100	5.682		
353400	5.66		
353700	5.685		
354000	5.709		
354300	5.685		
354600	5.701		
354900	5.704		
355200	5.7		
355500	5.691		
355800	5.7		
356100	5.691		
356400	5.695		
356700	5.679		
357000	5.697		
357300	5.73		
357600	5.682		
357900	5.681		
358200	5.72		
358500	5.697		
358800	5.709		
359100	5.676		
359400	5.681		
359700	5.668		
360000	5.676		
360300	5.693		
360600	5.673		
360900	5.698		
361200	5.673		
361500	5.685		
361800	5.691		
362100	5.68		
362400	5.677		
362700	5.681		
363000	5.708		
363300	5.696		
363600	5.684		
363900	5.697		
364200	5.663		
364500	5.667		
364800	5.684		
365100	5.697		
365400	5.654		
365700	5.672		
366000	5.703		
366300	5.663		
366600	5.687		
366900	5.698		
367200	5.671		
367500	5.661		
367800	5.685		
368100	5.668		
368400	5.679		
368700	5.692		
369000	5.674		
369300	5.693		
369600	5.719		
369900	5.693		
370200	5.691		
370500	5.693		
370800	5.667		
371100	5.655		
371400	5.685		
371700	5.66		
372000	5.683		
372300	5.668		
372600	5.676		
372900	5.687		
373200	5.684		
373500	5.664		
373800	5.666		
374100	5.66		
374400	5.687		
374700	5.706		
375000	5.689		
375300	5.692		
375600	5.682		
375900	5.695		
376200	5.685		
376500	5.727		
376800	5.697		
377100	5.701		
377400	5.679		
377700	5.67		
378000	5.662		
378300	5.679		
378600	5.691		
378900	5.679		
379200	5.675		
379500	5.697		
379800	5.699		
380100	5.685		
380400	5.69		
380700	5.702		
381000	5.696		
381300	5.722		
381600	5.722		
381900	5.7		
382200	5.673		
382500	5.728		
382800	5.704		
383100	5.684		
383400	5.729		
383700	5.705		
384000	5.716		
384300	5.71		
384600	5.733		
384900	5.712		
385200	5.724		
385500	5.726		
385800	5.71		
386100	5.697		
386400	5.709		
386700	5.719		
387000	5.704		
387300	5.679		
387600	5.723		
387900	5.717		
388200	5.721		
388500	5.71		
388800	5.738		
389100	5.733		
389400	5.718		
389700	5.738		
390000	5.731		
390300	5.715		
390600	5.729		
390900	5.727		
391200	5.73		
391500	5.695		
391800	5.762		
392100	5.747		
392400	5.707		
392700	5.755		
393000	5.744		
393300	5.734		
393600	5.732		
393900	5.729		
394200	5.727		
394500	5.695		
394800	5.728		
395100	5.73		
395400	5.732		
395700	5.758		
396000	5.745		
396300	5.758		
396600	5.743		
396900	5.737		
397200	5.741		
397500	5.755		
397800	5.734		
398100	5.746		
398400	5.75		
398700	5.779		
399000	5.765		
399300	5.751		
399600	5.752		
399900	5.752		
400200	5.742		
400500	5.741		
400800	5.739		
401100	5.739		
401400	5.758		
401700	5.729		
402000	5.732		
402300	5.769		
402600	5.742		
402900	5.73		
403200	5.773		
403500	5.729		
403800	5.744		
404100	5.743		
404400	5.738		
404700	5.731		
405000	5.761		
405300	5.71		
405600	5.755		
405900	5.718		
406200	5.77		
406500	5.743		
406800	5.765		
407100	5.74		
407400	5.74		
407700	5.706		
408000	5.728		
408300	5.747		
408600	5.734		
408900	5.742		
409200	5.738		
409500	5.735		
409800	5.706		
410100	5.74		
410400	5.737		
410700	5.717		
411000	5.732		
411300	5.751		
411600	5.747		
411900	5.724		
412200	5.725		
412500	5.73		
412800	5.743		
413100	5.751		
413400	5.703		
413700	5.72		
414000	5.747		
414300	5.752		
414600	5.736		
414900	5.708		
415200	5.717		
415500	5.723		
415800	5.72		
416100	5.708		
416400	5.729		
416700	5.742		
417000	5.723		
417300	5.727		
417600	5.729		
417900	5.752		
418200	5.739		
418500	5.713		
418800	5.711		
419100	5.717		
419400	5.74		
419700	5.715		
420000	5.725		
420300	5.702		
420600	5.73		
420900	5.728		
421200	5.681		
421500	5.696		
421800	5.705		
422100	5.695		
422400	5.726		
422700	5.728		
423000	5.722		
423300	5.725		
423600	5.706		
423900	5.707		
424200	5.725		
424500	5.694		
424800	5.7		
425100	5.698		
425400	5.681		
425700	5.724		
426000	5.672		
426300	5.721		
426600	5.69		
426900	5.691		
427200	5.709		
427500	5.711		
427800	5.68		
428100	5.721		
428400	5.702		
428700	5.734		
429000	5.713		
429300	5.713		
429600	5.697		
429900	5.699		
430200	5.719		
430500	5.691		
430800	5.693		
431100	5.718		
431400	5.711		
431700	5.696		
432000	5.735		
432300	5.723		
432600	5.699		
432900	5.719		
433200	5.72		
433500	5.714		
433800	5.732		
434100	5.75		
434400	5.71		
434700	5.723		
435000	5.709		
435300	5.698		
435600	5.709		
435900	5.716		
436200	5.705		
436500	5.731		
436800	5.698		
437100	5.704		
437400	5.753		
437700	5.693		
438000	5.705		
438300	5.713		
438600	5.722		
438900	5.705		
439200	5.733		
439500	5.699		
439800	5.717		
440100	5.735		
440400	5.72		
440700	5.739		
441000	5.703		
441300	5.711		
441600	5.718		
441900	5.723		
442200	5.722		
442500	5.742		
442800	5.746		
443100	5.729		
443400	5.73		
443700	5.759		
444000	5.722		
444300	5.758		
444600	5.741		
444900	5.749		
445200	5.723		
445500	5.77		
445800	5.72		
446100	5.746		
446400	5.717		
446700	5.749		
447000	5.722		
447300	5.763		
447600	5.734		
447900	5.742		
448200	5.77		
448500	5.763		
448800	5.753		
449100	5.762		
449400	5.743		
449700	5.738		
450000	5.772		
450300	5.767		
450600	5.74		
450900	5.758		
451200	5.76		
451500	5.75		
451800	5.772		
452100	5.738		
452400	5.785		
452700	5.786		
453000	5.793		
453300	5.768		
453600	5.767		
453900	5.786		
454200	5.798		
454500	5.787		
454800	5.79		
455100	5.805		
455400	5.791		
455700	5.77		
456000	5.796		
456300	5.797		
456600	5.793		
456900	5.768		
457200	5.79		
457500	5.805		
457800	5.8		
458100	5.822		
458400	5.774		
458700	5.777		
459000	5.78		
459300	5.791		
459600	5.784		
459900	5.779		
460200	5.816		
460500	5.835		
460800	5.816		
461100	5.821		
461400	5.824		
461700	5.796		
462000	5.815		
462300	5.817		
462600	5.83		
462900	5.837		
463200	5.803		
463500	5.803		
463800	5.819		
464100	5.805		
464400	5.804		
464700	5.804		
465000	5.807		
465300	5.781		
465600	5.824		
465900	5.822		
466200	5.797		
466500	5.789		
466800	5.802		
467100	5.83		
467400	5.802		
467700	5.822		
468000	5.798		
468300	5.84		
468600	5.807		
468900	5.837		
469200	5.828		
469500	5.815		
469800	5.811		
470100	5.815		
470400	5.807		
470700	5.826		
471000	5.809		
471300	5.789		
471600	5.831		
471900	5.797		
472200	5.797		
472500	5.777		
472800	5.782		
473100	5.781		
473400	5.785		
473700	5.794		
474000	5.798		
474300	5.8		
474600	5.796		
474900	5.799		
475200	5.773		
475500	5.791		
475800	5.771		
476100	5.784		
476400	5.8		
476700	5.808		
477000	5.784		
477300	5.78		
477600	5.792		
477900	5.763		
478200	5.789		
478500	5.778		
478800	5.769		
479100	5.776		
479400	5.765		
479700	5.756		
480000	5.76		
480300	5.744		
480600	5.74		
480900	5.765		
481200	5.762		
481500	5.779		
481800	5.774		
482100	5.775		
482400	5.764		
482700	5.788		
483000	5.751		
483300	5.757		
483600	5.762		
483900	5.749		
484200	5.755		
484500	5.775		
484800	5.78		
485100	5.779		
485400	5.761		
485700	5.788		
486000	5.733		
486300	5.762		
486600	5.791		
486900	5.758		
487200	5.769		
487500	5.759		
487800	5.778		
488100	5.719		
488400	5.782		
488700	5.79		
489000	5.797		
489300	5.802		
489600	5.8		
489900	5.79		
490200	5.777		
490500	5.765		
490800	5.796		
491100	5.804		
491400	5.77		
491700	5.761		
492000	5.786		
492300	5.77		
492600	5.798		
492900	5.811		
493200	5.764		
493500	5.799		
493800	5.761		
494100	5.786		
494400	5.776		
494700	5.822		
495000	5.76		
495300	5.799		
495600	5.775		
495900	5.793		
496200	5.792		
496500	5.789		
496800	5.763		
497100	5.769		
497400	5.74		
497700	5.751		
498000	5.747		
498300	5.745		
498600	5.739		
498900	5.735		
499200	5.731		
499500	5.774		
499800	5.749		
500100	5.73		
500400	5.772		
500700	5.749		
501000	5.768		
501300	5.783		
501600	5.755		
501900	5.729		
502200	5.748		
502500	5.762		
502800	5.766		
503100	5.744		
503400	5.756		
503700	5.746		
504000	5.772		
504300	5.749		
504600	5.756		
504900	5.745		
505200	5.743		
505500	5.779		
505800	5.752		
506100	5.763		
506400	5.765		
506700	5.726		
507000	5.747		
507300	5.777		
507600	5.746		
507900	5.753		
508200	5.772		
508500	5.748		
508800	5.763		
509100	5.774		
509400	5.781		
509700	5.761		
510000	5.781		
510300	5.73		
510600	5.806		
510900	5.769		
511200	5.753		
511500	5.749		
511800	5.787		
512100	5.765		
512400	5.737		
512700	5.75		
513000	5.771		
513300	5.745		
513600	5.727		
513900	5.758		
514200	5.753		
514500	5.766		
514800	5.752		
515100	5.777		
515400	5.713		
515700	5.748		
516000	5.736		
516300	5.747		
516600	5.739		
516900	5.748		
517200	5.73		
517500	5.758		
517800	5.714		
518100	5.749		
518400	5.752		
518700	5.734		
519000	5.764		
519300	5.74		
519600	5.746		
519900	5.745		
520200	5.741		
520500	5.729		
520800	5.756		
521100	5.748		
521400	5.732		
521700	5.738		
522000	5.743		
522300	5.703		
