# time X(m) Y(m) Z(m)
5.115000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.004428571000000048e+00
5.118000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.004244898000000497e+00
5.121000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.004071428999999682e+00
5.124000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003887755000000048e+00
5.127000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003704081999999609e+00
5.130000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003540816000000113e+00
5.133000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003357143000000562e+00
5.136000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003183673000000553e+00
5.139000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.003000000000000114e+00
5.142000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.002816326999999674e+00
5.145000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.002642856999999665e+00
5.148000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.002459184000000114e+00
5.151000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.002285714000000105e+00
5.154000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.001581632999999805e+00
5.157000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000887754999999935e+00
5.160000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000183673000000439e+00
5.163000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.999489796000000652e+00
5.166000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.998785713999999381e+00
5.169000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.998091836999999593e+00
5.172000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.997387755000000098e+00
5.175000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.996693878000000311e+00
5.178000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995989795999999927e+00
5.181000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995295918000000057e+00
5.184000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.994591836999999757e+00
5.187000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.993897958999999886e+00
5.190000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.994142856999999935e+00
5.193000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.994397958999999609e+00
5.196000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.994632653000000033e+00
5.199000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.994877551000000082e+00
5.202000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995132652999999756e+00
5.205000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995377550999999805e+00
5.208000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995622448999999854e+00
5.211000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.995857143000000278e+00
5.214000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.996112244999999952e+00
5.217000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.996357143000000001e+00
5.220000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 4.996602041000000050e+00
