time,true_flux(m/d)
4/3/2017 17:29,-0.205126782
4/3/2017 17:34,-0.225357194
4/3/2017 17:39,-0.245587149
4/3/2017 17:44,-0.265816598
4/3/2017 17:49,-0.286045467
4/3/2017 17:54,-0.306273769
4/3/2017 17:59,-0.325144356
4/3/2017 18:04,-0.344014313
4/3/2017 18:09,-0.362872446
4/3/2017 18:14,-0.38174096
4/3/2017 18:19,-0.400608683
4/3/2017 18:24,-0.419464483
4/3/2017 18:29,-0.43833054
4/3/2017 18:34,-0.457195758
4/3/2017 18:39,-0.476060026
4/3/2017 18:44,-0.494912283
4/3/2017 18:49,-0.513774675
4/3/2017 18:54,-0.532636066
4/3/2017 18:59,-0.538535347
4/3/2017 19:04,-0.544434826
4/3/2017 19:09,-0.550334045
4/3/2017 19:14,-0.556232992
4/3/2017 19:19,-0.562131743
4/3/2017 19:24,-0.56804128
